to,from,value
48956,8326,0
5696,8326,0
8467,8326,0
8332,8326,0
5683,8326,0
5672,8326,0
8461,8326,0
8355,8326,0
33185,8326,0
48955,8326,0
8392,8326,0
8362,8326,0
8349,8326,0
8478,8326,0
21787,8326,0
8338,8326,0
8326,8326,0
5686,8326,0
33179,8326,0
8459,8326,0
8758,8326,0
8333,8326,0
8361,8326,0
8482,8326,0
8350,8326,0
5689,8326,0
8493,8326,0
8378,8326,0
8396,8326,0
8448,8326,0
8352,8326,0
21803,8326,0
5679,8326,0
5692,8326,0
8426,8326,0
8425,8326,0
5697,8326,0
8346,8326,0
8455,8326,0
8446,8326,0
26521,8326,0
48947,8326,0
21789,8326,0
8486,8326,0
8386,8326,0
5673,8326,0
8470,8326,0
8465,8326,0
5668,8326,0
8473,8326,0
8419,8326,0
8389,8326,0
8310,8326,0
33177,8326,0
8404,8326,0
8468,8326,0
8456,8326,0
8464,8326,0
8327,8326,0
8388,8326,0
8381,8326,0
8319,8326,0
8368,8326,0
8438,8326,0
8403,8326,0
8408,8326,0
8451,8326,0
8324,8326,0
8463,8326,0
48952,8326,0
8479,8326,0
8390,8326,0
8481,8326,0
8325,8326,0
8375,8326,0
8428,8326,0
8440,8326,0
8407,8326,0
8345,8326,0
8366,8326,0
8317,8326,0
8420,8326,0
48943,8326,0
8308,8326,0
33178,8326,0
8424,8326,0
8357,8326,0
8383,8326,0
26522,8326,0
21788,8326,0
8492,8326,0
5681,8326,0
8318,8326,0
8489,8326,0
5685,8326,0
48945,8326,0
8331,8326,0
8343,8326,0
48957,8326,0
8416,8326,0
48982,8326,0
8314,8326,0
8351,8326,0
8431,8326,0
8367,8326,0
8334,8326,0
8437,8326,0
8483,8326,0
8384,8326,0
8363,8326,0
5677,8326,0
8341,8326,0
8472,8326,0
8409,8326,0
8402,8326,0
8414,8326,0
33181,8326,0
8353,8326,0
8347,8326,0
8495,8326,0
8421,8326,0
8442,8326,0
8387,8326,0
8391,8326,0
8433,8326,0
8417,8326,0
8309,8326,0
33180,8326,0
48951,8326,0
5684,8326,0
26524,8326,0
8394,8326,0
8321,8326,0
26526,8326,0
5691,8326,0
5674,8326,0
48965,8326,0
8315,8326,0
62589,8326,0
8339,8326,0
8393,8326,0
8313,8326,0
8382,8326,0
8374,8326,0
5695,8326,0
8447,8326,0
8441,8326,0
8480,8326,0
5687,8326,0
5669,8326,0
8466,8326,0
26582,8326,0
8485,8326,0
8376,8326,0
8379,8326,0
8457,8326,0
8415,8326,0
8487,8326,0
26519,8326,0
8427,8326,0
8364,8326,0
8445,8326,0
8449,8326,0
26517,8326,0
8395,8326,0
8418,8326,0
8432,8326,0
5694,8326,0
8490,8326,0
8444,8326,0
5690,8326,0
8443,8326,0
8348,8326,0
26520,8326,0
5670,8326,0
8430,8326,0
8401,8326,0
8370,8326,0
8477,8326,0
5680,8326,0
8439,8326,0
8400,8326,0
8412,8326,0
8372,8326,0
22756,8326,0
5693,8326,0
62598,8326,0
48997,8326,0
49002,8326,0
8494,8326,0
62596,8326,0
5682,8326,0
49000,8326,0
3293,8326,0
8354,8326,0
21790,8326,0
22491,8326,0
48999,8326,0
48998,8326,0
48985,8326,0
49001,8326,0
21791,8326,0
8365,8326,0
48961,8326,0
48962,8326,0
48964,8326,0
48966,8326,0
48967,8326,0
48968,8326,0
48969,8326,0
48970,8326,0
21792,8326,0
48972,8326,0
48973,8326,0
48974,8326,0
48975,8326,0
21797,8326,0
48976,8326,0
21796,8326,0
48977,8326,0
50167,8326,0
48978,8326,0
8323,8326,0
21798,8326,0
26523,8326,0
offshore,8326,0
5675,5686,0
48944,5686,0
50170,5686,0
8475,5686,0
5676,5686,0
8340,5686,0
8435,5686,0
8488,5686,0
48971,5686,0
8474,5686,0
8359,5686,0
8373,5686,0
33176,5686,0
8322,5686,0
8358,5686,0
8411,5686,0
8406,5686,0
8452,5686,0
8460,5686,0
8337,5686,0
8450,5686,0
49003,5686,0
8398,5686,0
8484,5686,0
48948,5686,0
8423,5686,0
48946,5686,0
8476,5686,0
8397,5686,0
8328,5686,0
26518,5686,0
48980,5686,0
48950,5686,0
8371,5686,0
8491,5686,0
48953,5686,0
8356,5686,0
48984,5686,0
8462,5686,0
48954,5686,0
8453,5686,0
8469,5686,0
8385,5686,0
5678,5686,0
8471,5686,0
8405,5686,0
8369,5686,0
8316,5686,0
8312,5686,0
8429,5686,0
5688,5686,0
8454,5686,0
8311,5686,0
8413,5686,0
8360,5686,0
8380,5686,0
48956,5686,0
5696,5686,0
8467,5686,0
8332,5686,0
5683,5686,0
5672,5686,0
8461,5686,0
8355,5686,0
33185,5686,0
48955,5686,0
8392,5686,0
8362,5686,0
8349,5686,0
8478,5686,0
21787,5686,0
8338,5686,0
8326,5686,0
5686,5686,0
33179,5686,0
8459,5686,0
8758,5686,0
8333,5686,0
8361,5686,0
8482,5686,0
8350,5686,0
5689,5686,0
8493,5686,0
8378,5686,0
8396,5686,0
8448,5686,0
8352,5686,0
21803,5686,0
5679,5686,0
5692,5686,0
8426,5686,0
8425,5686,0
5697,5686,0
8346,5686,0
8455,5686,0
8446,5686,0
26521,5686,0
48947,5686,0
21789,5686,0
8486,5686,0
8386,5686,0
5673,5686,0
8470,5686,0
8465,5686,0
5668,5686,0
8473,5686,0
8419,5686,0
8389,5686,0
8310,5686,0
33177,5686,0
8404,5686,0
8468,5686,0
8456,5686,0
8464,5686,0
8327,5686,0
8388,5686,0
8381,5686,0
8319,5686,0
8368,5686,0
8438,5686,0
8403,5686,0
8408,5686,0
8451,5686,0
8324,5686,0
8463,5686,0
48952,5686,0
8479,5686,0
8390,5686,0
8481,5686,0
8325,5686,0
8375,5686,0
8428,5686,0
8440,5686,0
8407,5686,0
8345,5686,0
8366,5686,0
8317,5686,0
8420,5686,0
48943,5686,0
8308,5686,0
33178,5686,0
8424,5686,0
8357,5686,0
8383,5686,0
26522,5686,0
21788,5686,0
8492,5686,0
5681,5686,0
8318,5686,0
8489,5686,0
5685,5686,0
48945,5686,0
8331,5686,0
8343,5686,0
48957,5686,0
8416,5686,0
48982,5686,0
8314,5686,0
8351,5686,0
8431,5686,0
8367,5686,0
8334,5686,0
8437,5686,0
8483,5686,0
8384,5686,0
8363,5686,0
5677,5686,0
8341,5686,0
8472,5686,0
8409,5686,0
8402,5686,0
8414,5686,0
33181,5686,0
8353,5686,0
8347,5686,0
8495,5686,0
8421,5686,0
8442,5686,0
8387,5686,0
8391,5686,0
8433,5686,0
8417,5686,0
8309,5686,0
33180,5686,0
48951,5686,0
5684,5686,0
26524,5686,0
8394,5686,0
8321,5686,0
26526,5686,0
5691,5686,0
5674,5686,0
48965,5686,0
8315,5686,0
62589,5686,0
8339,5686,0
8393,5686,0
8313,5686,0
8382,5686,0
8374,5686,0
5695,5686,0
8447,5686,0
8441,5686,0
8480,5686,0
5687,5686,0
5669,5686,0
8466,5686,0
26582,5686,0
8485,5686,0
8376,5686,0
8379,5686,0
8457,5686,0
8415,5686,0
8487,5686,0
26519,5686,0
8427,5686,0
8364,5686,0
8445,5686,0
8449,5686,0
26517,5686,0
8395,5686,0
8418,5686,0
8432,5686,0
5694,5686,0
8490,5686,0
8444,5686,0
5690,5686,0
8443,5686,0
8348,5686,0
26520,5686,0
5670,5686,0
8430,5686,0
8401,5686,0
8370,5686,0
8477,5686,0
5680,5686,0
8439,5686,0
8400,5686,0
8412,5686,0
8372,5686,0
22756,5686,0
5693,5686,0
62598,5686,0
48997,5686,0
49002,5686,0
8494,5686,0
62596,5686,0
5682,5686,0
49000,5686,0
3293,5686,0
8354,5686,0
21790,5686,0
22491,5686,0
48999,5686,0
48998,5686,0
48985,5686,0
49001,5686,0
21791,5686,0
8365,5686,0
48961,5686,0
48962,5686,0
48964,5686,0
48966,5686,0
48967,5686,0
48968,5686,0
48969,5686,0
48970,5686,0
21792,5686,0
48972,5686,0
48973,5686,0
48974,5686,0
48975,5686,0
21797,5686,0
48976,5686,0
21796,5686,0
48977,5686,0
50167,5686,0
48978,5686,0
8323,5686,0
21798,5686,0
26523,5686,0
offshore,5686,0
5675,33179,0
48944,33179,0
50170,33179,0
8475,33179,0
5676,33179,0
8340,33179,0
8435,33179,0
8488,33179,0
48971,33179,0
8474,33179,0
8359,33179,0
8373,33179,0
33176,33179,0
8322,33179,0
8358,33179,0
8411,33179,0
8406,33179,0
8452,33179,0
8460,33179,0
8337,33179,0
8450,33179,0
49003,33179,0
8398,33179,0
8484,33179,0
48948,33179,0
8423,33179,0
48946,33179,0
8476,33179,0
8397,33179,0
8328,33179,0
26518,33179,0
48980,33179,0
48950,33179,0
8371,33179,0
8491,33179,0
48953,33179,0
8356,33179,0
48984,33179,0
8462,33179,0
48954,33179,0
8453,33179,0
8469,33179,0
8385,33179,0
5678,33179,0
8471,33179,0
8405,33179,0
8369,33179,0
8316,33179,0
8312,33179,0
8429,33179,0
5688,33179,0
8454,33179,0
8311,33179,0
8413,33179,0
8360,33179,0
8380,33179,0
48956,33179,0
5696,33179,0
8467,33179,0
8332,33179,0
5683,33179,0
5672,33179,0
8461,33179,0
8355,33179,0
33185,33179,0
48955,33179,0
8392,33179,0
8362,33179,0
8349,33179,0
8478,33179,0
21787,33179,0
8338,33179,0
8326,33179,0
5686,33179,0
33179,33179,0
8459,33179,0
8758,33179,0
8333,33179,0
8361,33179,0
8482,33179,0
8350,33179,0
5689,33179,0
8493,33179,0
8378,33179,0
8396,33179,0
8448,33179,0
8352,33179,0
21803,33179,0
5679,33179,0
5692,33179,0
8426,33179,0
8425,33179,0
5697,33179,0
8346,33179,0
8455,33179,0
8446,33179,0
26521,33179,0
48947,33179,0
21789,33179,0
8486,33179,0
8386,33179,0
5673,33179,0
8470,33179,0
8465,33179,0
5668,33179,0
8473,33179,0
8419,33179,0
8389,33179,0
8310,33179,0
33177,33179,0
8404,33179,0
8468,33179,0
8456,33179,0
8464,33179,0
8327,33179,0
8388,33179,0
8381,33179,0
8319,33179,0
8368,33179,0
8438,33179,0
8403,33179,0
8408,33179,0
8451,33179,0
8324,33179,0
8463,33179,0
48952,33179,0
8479,33179,0
8390,33179,0
8481,33179,0
8325,33179,0
8375,33179,0
8428,33179,0
8440,33179,0
8407,33179,0
8345,33179,0
8366,33179,0
8317,33179,0
8420,33179,0
48943,33179,0
8308,33179,0
33178,33179,0
8424,33179,0
8357,33179,0
8383,33179,0
26522,33179,0
21788,33179,0
8492,33179,0
5681,33179,0
8318,33179,0
8489,33179,0
5685,33179,0
48945,33179,0
8331,33179,0
8343,33179,0
48957,33179,0
8416,33179,0
48982,33179,0
8314,33179,0
8351,33179,0
8431,33179,0
8367,33179,0
8334,33179,0
8437,33179,0
8483,33179,0
8384,33179,0
8363,33179,0
5677,33179,0
8341,33179,0
8472,33179,0
8409,33179,0
8402,33179,0
8414,33179,0
33181,33179,0
8353,33179,0
8347,33179,0
8495,33179,0
8421,33179,0
8442,33179,0
8387,33179,0
8391,33179,0
8433,33179,0
8417,33179,0
8309,33179,0
33180,33179,0
48951,33179,0
5684,33179,0
26524,33179,0
8394,33179,0
8321,33179,0
26526,33179,0
5691,33179,0
5674,33179,0
48965,33179,0
8315,33179,0
62589,33179,0
8339,33179,0
8393,33179,0
8313,33179,0
8382,33179,0
8374,33179,0
5695,33179,0
8447,33179,0
8441,33179,0
8480,33179,0
5687,33179,0
5669,33179,0
8466,33179,0
26582,33179,0
8485,33179,0
8376,33179,0
8379,33179,0
8457,33179,0
8415,33179,0
8487,33179,0
26519,33179,0
8427,33179,0
8364,33179,0
8445,33179,0
8449,33179,0
26517,33179,0
8395,33179,0
8418,33179,0
8432,33179,0
5694,33179,0
8490,33179,0
8444,33179,0
5690,33179,0
8443,33179,0
8348,33179,0
26520,33179,0
5670,33179,0
8430,33179,0
8401,33179,0
8370,33179,0
8477,33179,0
5680,33179,0
8439,33179,0
8400,33179,0
8412,33179,0
8372,33179,0
22756,33179,0
5693,33179,0
62598,33179,0
48997,33179,0
49002,33179,0
8494,33179,0
62596,33179,0
5682,33179,0
49000,33179,0
3293,33179,0
8354,33179,0
21790,33179,0
22491,33179,0
48999,33179,0
48998,33179,0
48985,33179,0
49001,33179,0
21791,33179,0
8365,33179,0
48961,33179,0
48962,33179,0
48964,33179,0
48966,33179,0
48967,33179,0
48968,33179,0
48969,33179,0
48970,33179,0
21792,33179,0
48972,33179,0
48973,33179,0
48974,33179,0
48975,33179,0
21797,33179,0
48976,33179,0
21796,33179,0
48977,33179,0
50167,33179,0
48978,33179,0
8323,33179,0
21798,33179,0
26523,33179,0
offshore,33179,0
5675,8459,0
48944,8459,0
50170,8459,0
8475,8459,0
5676,8459,0
8340,8459,0
8435,8459,0
8488,8459,0
48971,8459,0
8474,8459,0
8359,8459,0
8373,8459,0
33176,8459,0
8322,8459,0
8358,8459,0
8411,8459,0
8406,8459,0
8452,8459,0
8460,8459,0
8337,8459,0
8450,8459,0
49003,8459,0
8398,8459,0
8484,8459,0
48948,8459,0
8423,8459,0
48946,8459,0
8476,8459,0
8397,8459,0
8328,8459,0
26518,8459,0
48980,8459,0
48950,8459,0
8371,8459,0
8491,8459,0
48953,8459,0
8356,8459,0
48984,8459,0
8462,8459,0
48954,8459,0
8453,8459,0
8469,8459,0
8385,8459,0
5678,8459,0
8471,8459,0
8405,8459,0
8369,8459,0
8316,8459,0
8312,8459,0
8429,8459,0
5688,8459,0
8454,8459,0
8311,8459,0
8413,8459,0
8360,8459,0
8380,8459,0
48956,8459,0
5696,8459,0
8467,8459,0
8332,8459,0
5683,8459,0
5672,8459,0
8461,8459,0
8355,8459,0
33185,8459,0
48955,8459,0
8392,8459,0
8362,8459,0
8349,8459,0
8478,8459,0
21787,8459,0
8338,8459,0
8326,8459,0
5686,8459,0
33179,8459,0
8459,8459,0
8758,8459,0
8333,8459,0
8361,8459,0
8482,8459,0
8350,8459,0
5689,8459,0
8493,8459,0
8378,8459,0
8396,8459,0
8448,8459,0
8352,8459,0
21803,8459,0
5679,8459,0
5692,8459,0
8426,8459,0
8425,8459,0
5697,8459,0
8346,8459,0
8455,8459,0
8446,8459,0
26521,8459,0
48947,8459,0
21789,8459,0
8486,8459,0
8386,8459,0
5673,8459,0
8470,8459,0
8465,8459,0
5668,8459,0
8473,8459,0
8419,8459,0
8389,8459,0
8310,8459,0
33177,8459,0
8404,8459,0
8468,8459,0
8456,8459,0
8464,8459,0
8327,8459,0
8388,8459,0
8381,8459,0
8319,8459,0
8368,8459,0
8438,8459,0
8403,8459,0
8408,8459,0
8451,8459,0
8324,8459,0
8463,8459,0
48952,8459,0
8479,8459,0
8390,8459,0
8481,8459,0
8325,8459,0
8375,8459,0
8428,8459,0
8440,8459,0
8407,8459,0
8345,8459,0
8366,8459,0
8317,8459,0
8420,8459,0
48943,8459,0
8308,8459,0
33178,8459,0
8424,8459,0
8357,8459,0
8383,8459,0
26522,8459,0
21788,8459,0
8492,8459,0
5681,8459,0
8318,8459,0
8489,8459,0
5685,8459,0
48945,8459,0
8331,8459,0
8343,8459,0
48957,8459,0
8416,8459,0
48982,8459,0
8314,8459,0
8351,8459,0
8431,8459,0
8367,8459,0
8334,8459,0
8437,8459,0
8483,8459,0
8384,8459,0
8363,8459,0
5677,8459,0
8341,8459,0
8472,8459,0
8409,8459,0
8402,8459,0
8414,8459,0
33181,8459,0
8353,8459,0
8347,8459,0
8495,8459,0
8421,8459,0
8442,8459,0
8387,8459,0
8391,8459,0
8433,8459,0
8417,8459,0
8309,8459,0
33180,8459,0
48951,8459,0
5684,8459,0
26524,8459,0
8394,8459,0
8321,8459,0
26526,8459,0
5691,8459,0
5674,8459,0
48965,8459,0
8315,8459,0
62589,8459,0
8339,8459,0
8393,8459,0
8313,8459,0
8382,8459,0
8374,8459,0
5695,8459,0
8447,8459,0
8441,8459,0
8480,8459,0
5687,8459,0
5669,8459,0
8466,8459,0
26582,8459,0
8485,8459,0
8376,8459,0
8379,8459,0
8457,8459,0
8415,8459,0
8487,8459,0
26519,8459,0
8427,8459,0
8364,8459,0
8445,8459,0
8449,8459,0
26517,8459,0
8395,8459,0
8418,8459,0
8432,8459,0
5694,8459,0
8490,8459,0
8444,8459,0
5690,8459,0
8443,8459,0
8348,8459,0
26520,8459,0
5670,8459,0
8430,8459,0
8401,8459,0
8370,8459,0
8477,8459,0
5680,8459,0
8439,8459,0
8400,8459,0
8412,8459,0
8372,8459,0
22756,8459,0
5693,8459,0
62598,8459,0
48997,8459,0
49002,8459,0
8494,8459,0
62596,8459,0
5682,8459,0
49000,8459,0
3293,8459,0
8354,8459,0
21790,8459,0
22491,8459,0
48999,8459,0
48998,8459,0
48985,8459,0
49001,8459,0
21791,8459,0
8365,8459,0
48961,8459,0
48962,8459,0
48964,8459,0
48966,8459,0
48967,8459,0
48968,8459,0
48969,8459,0
48970,8459,0
21792,8459,0
48972,8459,0
48973,8459,0
48974,8459,0
48975,8459,0
21797,8459,0
48976,8459,0
21796,8459,0
48977,8459,0
50167,8459,0
48978,8459,0
8323,8459,0
21798,8459,0
26523,8459,0
offshore,8459,0
5675,8758,0
48944,8758,0
50170,8758,0
8475,8758,0
5676,8758,0
8340,8758,0
8435,8758,0
8488,8758,0
48971,8758,0
8474,8758,0
8359,8758,0
8373,8758,0
33176,8758,0
8322,8758,0
8358,8758,0
8411,8758,0
8406,8758,0
8452,8758,0
8460,8758,0
8337,8758,0
8450,8758,0
49003,8758,0
8398,8758,0
8484,8758,0
48948,8758,0
8423,8758,0
48946,8758,0
8476,8758,0
8397,8758,0
8328,8758,0
26518,8758,0
48980,8758,0
48950,8758,0
8371,8758,0
8491,8758,0
48953,8758,0
8356,8758,0
48984,8758,0
8462,8758,0
48954,8758,0
8453,8758,0
8469,8758,0
8385,8758,0
5678,8758,0
8471,8758,0
8405,8758,0
8369,8758,0
8316,8758,0
8312,8758,0
8429,8758,0
5688,8758,0
8454,8758,0
8311,8758,0
8413,8758,0
8360,8758,0
8380,8758,0
48956,8758,0
5696,8758,0
8467,8758,0
8332,8758,0
5683,8758,0
5672,8758,0
8461,8758,0
8355,8758,0
33185,8758,0
48955,8758,0
8392,8758,0
8362,8758,0
8349,8758,0
8478,8758,0
21787,8758,0
8338,8758,1
8326,8758,0
5686,8758,0
33179,8758,0
8459,8758,0
8758,8758,2
8333,8758,0
8361,8758,0
8482,8758,0
8350,8758,1
5689,8758,0
8493,8758,0
8378,8758,0
8396,8758,1
8448,8758,0
8352,8758,0
21803,8758,0
5679,8758,0
5692,8758,0
8426,8758,0
8425,8758,0
5697,8758,0
8346,8758,0
8455,8758,0
8446,8758,0
26521,8758,0
48947,8758,0
21789,8758,0
8486,8758,0
8386,8758,0
5673,8758,0
8470,8758,0
8465,8758,0
5668,8758,0
8473,8758,0
8419,8758,0
8389,8758,0
8310,8758,0
33177,8758,0
8404,8758,0
8468,8758,0
8456,8758,0
8464,8758,0
8327,8758,0
8388,8758,0
8381,8758,0
8319,8758,0
8368,8758,0
8438,8758,0
8403,8758,0
8408,8758,0
8451,8758,0
8324,8758,0
8463,8758,0
48952,8758,0
8479,8758,0
8390,8758,0
8481,8758,0
8325,8758,0
8375,8758,0
8428,8758,0
8440,8758,0
8407,8758,0
8345,8758,0
8366,8758,0
8317,8758,0
8420,8758,0
48943,8758,0
8308,8758,0
33178,8758,0
8424,8758,0
8357,8758,0
8383,8758,0
26522,8758,0
21788,8758,0
8492,8758,7
5681,8758,0
8318,8758,0
8489,8758,0
5685,8758,0
48945,8758,0
8331,8758,0
8343,8758,2
48957,8758,0
8416,8758,0
48982,8758,0
8314,8758,0
8351,8758,0
8431,8758,0
8367,8758,0
8334,8758,0
8437,8758,0
8483,8758,0
8384,8758,0
8363,8758,0
5677,8758,0
8341,8758,0
8472,8758,0
8409,8758,0
8402,8758,0
8414,8758,0
33181,8758,0
8353,8758,1
8347,8758,0
8495,8758,0
8421,8758,0
8442,8758,0
8387,8758,0
8391,8758,0
8433,8758,0
8417,8758,0
8309,8758,0
33180,8758,0
48951,8758,0
5684,8758,0
26524,8758,0
8394,8758,0
8321,8758,0
26526,8758,0
5691,8758,0
5674,8758,0
48965,8758,0
8315,8758,0
62589,8758,0
8339,8758,0
8393,8758,0
8313,8758,0
8382,8758,0
8374,8758,0
5695,8758,0
8447,8758,0
8441,8758,0
8480,8758,0
5687,8758,0
5669,8758,0
8466,8758,0
26582,8758,0
8485,8758,0
8376,8758,0
8379,8758,0
8457,8758,0
8415,8758,0
8487,8758,0
26519,8758,0
8427,8758,0
8364,8758,0
8445,8758,0
8449,8758,0
26517,8758,0
8395,8758,0
8418,8758,0
8432,8758,0
5694,8758,0
8490,8758,0
8444,8758,0
5690,8758,0
8443,8758,0
8348,8758,3
26520,8758,0
5670,8758,0
8430,8758,0
8401,8758,0
8370,8758,0
8477,8758,0
5680,8758,0
8439,8758,0
8400,8758,0
8412,8758,0
8372,8758,0
22756,8758,0
5693,8758,0
62598,8758,0
48997,8758,0
49002,8758,0
8494,8758,0
62596,8758,0
5682,8758,0
49000,8758,0
3293,8758,0
8354,8758,0
21790,8758,0
22491,8758,0
48999,8758,0
48998,8758,0
48985,8758,0
49001,8758,0
21791,8758,0
8365,8758,0
48961,8758,0
48962,8758,0
48964,8758,0
48966,8758,0
48967,8758,0
48968,8758,0
48969,8758,0
48970,8758,0
21792,8758,0
48972,8758,0
48973,8758,0
48974,8758,0
48975,8758,0
21797,8758,0
48976,8758,0
21796,8758,0
48977,8758,0
50167,8758,0
48978,8758,0
8323,8758,1
21798,8758,0
26523,8758,0
offshore,8758,43
5675,8333,0
48944,8333,0
50170,8333,0
8475,8333,0
5676,8333,0
8340,8333,0
8435,8333,0
8488,8333,0
48971,8333,0
8474,8333,0
8359,8333,0
8373,8333,0
33176,8333,0
8322,8333,0
8358,8333,0
8411,8333,0
8406,8333,0
8452,8333,0
8460,8333,0
8337,8333,0
8450,8333,0
49003,8333,0
8398,8333,0
8484,8333,0
48948,8333,0
8423,8333,0
48946,8333,0
8476,8333,0
8397,8333,0
8328,8333,0
26518,8333,0
48980,8333,0
48950,8333,0
8371,8333,0
8491,8333,0
48953,8333,0
8356,8333,0
48984,8333,0
8462,8333,0
48954,8333,0
8453,8333,0
8469,8333,0
8385,8333,0
5678,8333,0
8471,8333,0
8405,8333,0
8369,8333,0
8316,8333,0
8312,8333,0
8429,8333,0
5688,8333,0
8454,8333,0
8311,8333,0
8413,8333,0
8360,8333,0
8380,8333,0
48956,8333,0
5696,8333,0
8467,8333,0
8332,8333,0
5683,8333,0
5672,8333,0
8461,8333,0
8355,8333,0
33185,8333,0
48955,8333,0
8392,8333,0
8362,8333,0
8349,8333,0
8478,8333,0
21787,8333,0
8338,8333,0
8326,8333,0
5686,8333,0
33179,8333,0
8459,8333,0
8758,8333,0
8333,8333,0
8361,8333,0
8482,8333,0
8350,8333,0
5689,8333,0
8493,8333,0
8378,8333,0
8396,8333,0
8448,8333,0
8352,8333,0
21803,8333,0
5679,8333,0
5692,8333,0
8426,8333,0
8425,8333,0
5697,8333,0
8346,8333,0
8455,8333,0
8446,8333,0
26521,8333,0
48947,8333,0
21789,8333,0
8486,8333,0
8386,8333,0
5673,8333,0
8470,8333,0
8465,8333,0
5668,8333,0
8473,8333,0
8419,8333,0
8389,8333,0
8310,8333,0
33177,8333,0
8404,8333,0
8468,8333,0
8456,8333,0
8464,8333,0
8327,8333,0
8388,8333,0
8381,8333,0
8319,8333,0
8368,8333,0
8438,8333,0
8403,8333,0
8408,8333,0
8451,8333,0
8324,8333,0
8463,8333,0
48952,8333,0
8479,8333,0
8390,8333,0
8481,8333,0
8325,8333,0
8375,8333,0
8428,8333,0
8440,8333,0
8407,8333,0
8345,8333,0
8366,8333,0
8317,8333,0
8420,8333,0
48943,8333,0
8308,8333,0
33178,8333,0
8424,8333,0
8357,8333,0
8383,8333,0
26522,8333,0
21788,8333,0
8492,8333,0
5681,8333,0
8318,8333,0
8489,8333,0
5685,8333,0
48945,8333,0
8331,8333,0
8343,8333,0
48957,8333,0
8416,8333,0
48982,8333,0
8314,8333,0
8351,8333,0
8431,8333,0
8367,8333,0
8334,8333,0
8437,8333,0
8483,8333,0
8384,8333,0
8363,8333,0
5677,8333,0
8341,8333,0
8472,8333,0
8409,8333,0
8402,8333,0
8414,8333,0
33181,8333,0
8353,8333,0
8347,8333,0
8495,8333,0
8421,8333,0
8442,8333,0
8387,8333,0
8391,8333,0
8433,8333,0
8417,8333,0
8309,8333,0
33180,8333,0
48951,8333,0
5684,8333,0
26524,8333,0
8394,8333,0
8321,8333,0
26526,8333,0
5691,8333,0
5674,8333,0
48965,8333,0
8315,8333,0
62589,8333,0
8339,8333,0
8393,8333,0
8313,8333,0
8382,8333,0
8374,8333,0
5695,8333,0
8447,8333,0
8441,8333,0
8480,8333,0
5687,8333,0
5669,8333,0
8466,8333,0
26582,8333,0
8485,8333,0
8376,8333,0
8379,8333,0
8457,8333,0
8415,8333,0
8487,8333,0
26519,8333,0
8427,8333,0
8364,8333,0
8445,8333,0
8449,8333,0
26517,8333,0
8395,8333,0
8418,8333,0
8432,8333,0
5694,8333,0
8490,8333,0
8444,8333,0
5690,8333,0
8443,8333,0
8348,8333,0
26520,8333,0
5670,8333,0
8430,8333,0
8401,8333,0
8370,8333,0
8477,8333,0
5680,8333,0
8439,8333,0
8400,8333,0
8412,8333,0
8372,8333,0
22756,8333,0
5693,8333,0
62598,8333,0
48997,8333,0
49002,8333,0
8494,8333,0
62596,8333,0
5682,8333,0
49000,8333,0
3293,8333,0
8354,8333,0
21790,8333,0
22491,8333,0
48999,8333,0
48998,8333,0
48985,8333,0
49001,8333,0
21791,8333,0
8365,8333,0
48961,8333,0
48962,8333,0
48964,8333,0
48966,8333,0
48967,8333,0
48968,8333,0
48969,8333,0
48970,8333,0
21792,8333,0
48972,8333,0
48973,8333,0
48974,8333,0
48975,8333,0
21797,8333,0
48976,8333,0
21796,8333,0
48977,8333,0
50167,8333,0
48978,8333,0
8323,8333,0
21798,8333,0
26523,8333,0
offshore,8333,0
5675,8361,0
48944,8361,0
50170,8361,0
8475,8361,0
5676,8361,0
8340,8361,0
8435,8361,0
8488,8361,0
48971,8361,0
8474,8361,0
8359,8361,0
8373,8361,0
33176,8361,0
8322,8361,0
8358,8361,0
8411,8361,0
8406,8361,0
8452,8361,0
8460,8361,0
8337,8361,0
8450,8361,0
49003,8361,0
8398,8361,0
8484,8361,0
48948,8361,0
8423,8361,0
48946,8361,0
8476,8361,0
8397,8361,0
8328,8361,0
26518,8361,0
48980,8361,0
48950,8361,0
8371,8361,0
8491,8361,0
48953,8361,0
8356,8361,0
48984,8361,0
8462,8361,0
48954,8361,0
8453,8361,0
8469,8361,0
8385,8361,0
5678,8361,0
8471,8361,0
8405,8361,0
8369,8361,0
8316,8361,0
8312,8361,0
8429,8361,0
5688,8361,0
8454,8361,0
8311,8361,0
8413,8361,0
8360,8361,0
8380,8361,0
48956,8361,0
5696,8361,0
8467,8361,0
8332,8361,0
5683,8361,0
5672,8361,0
8461,8361,0
8355,8361,0
33185,8361,0
48955,8361,0
8392,8361,0
8362,8361,0
8349,8361,0
8478,8361,0
21787,8361,0
8338,8361,0
8326,8361,0
5686,8361,0
33179,8361,0
8459,8361,0
8758,8361,0
8333,8361,0
8361,8361,0
8482,8361,0
8350,8361,0
5689,8361,0
8493,8361,0
8378,8361,0
8396,8361,0
8448,8361,0
8352,8361,0
21803,8361,0
5679,8361,0
5692,8361,0
8426,8361,0
8425,8361,0
5697,8361,0
8346,8361,0
8455,8361,0
8446,8361,0
26521,8361,0
48947,8361,0
21789,8361,0
8486,8361,0
8386,8361,0
5673,8361,0
8470,8361,0
8465,8361,0
5668,8361,0
8473,8361,0
8419,8361,0
8389,8361,0
8310,8361,0
33177,8361,0
8404,8361,0
8468,8361,0
